panel_id,Major OTT,Minor OTT,YouTube,쇼핑,스포츠,cluster
K0549097,0.093973,0.058446,8.291231,8.592593,0,3
K0549127,1.744367,0,1.853047,5.458333,0.488016,0
K0549152,9.260664,0.016693,15.3295,13.2963,0,3
K0549157,0.001588,0,3.741702,6.041667,0,1
K0549188,2.647246,0,46.52605,1,3.452715,0
K0549212,4.188391,0,19.13091,1.882353,0.084866,1
K0549255,1.730419,6.085837,34.01444,3.884615,0.255321,0
K0549286,0.063732,0.018053,4.574675,9.130435,0.28028,0
K0549366,0.081671,0.11893,2.604878,20.03704,0,3
K0549401,0.016436,0,8.144463,11,0,1
K0549419,14.69466,0,8.755288,7.111111,0,0
K0549445,0.000527,0,9.917996,4.052632,0,0
K0549518,1.617469,0.086474,4.614447,5.296296,0,0
K0549533,0.000126,0.007735,8.488266,5.04,0,1
K0549580,0.060752,0.002898,1.92478,12.2963,0,1
K0549612,0.016607,0,6.829856,13.22222,0,1
K0549613,0.061395,0.10994,0.369237,34.92593,0,0
K0549753,0.384043,0,3.832001,16.48148,0.209655,0
K0549837,11.34574,0,2.480589,1.5,0,1
K0549881,1.008829,1.239348,4.441913,2.625,0,0
K0549917,2.047318,0.110525,1.518769,7.740741,0.117323,1
K0549996,0.021028,0,47.04128,13.18519,0,0
K0550064,0.136963,0,3.044645,10.96296,0,1
K0550096,5.942087,0.021331,14.72317,1,0,0
K0550110,1.855238,0.093839,2.882899,11.14815,0.032881,0
K0550202,0.957233,0,6.707902,8.192308,0,0
K0550267,8.829469,0,4.471414,7.615385,0,3
K0424277,0.844478,0,3.79662,20.7037,0,0
K0424442,8.747004,0.000328,0.308158,6.038462,0,1
K0424471,0.828379,2.906573,1.953534,13.66667,0,0
K0424510,2.066857,0.108694,7.254107,11.92593,0,2
K0424576,1.303494,0,2.390009,9.666667,0,0
K0424628,4.185932,0.196955,8.028086,4.346154,0,0
K0424631,0.376761,0,22.70152,11.03704,0,2
K0424653,1.37655,0,5.899001,27.07407,0,2
K0422824,2.260205,0,1.484918,16.40741,0.296078,0
K0422828,0.042319,0,0.171753,25.96296,0,1
K0422884,7.303864,0,0.779786,6.791667,0,1
K0422995,0.98864,0.79334,21.63135,7.37037,0,1
K0423035,0.040536,0.00234,2.144897,26,0,2
K0423069,0.003364,0,0.430427,15.03704,0.204652,3
K0423151,1.122097,0,15.21863,15.51852,0,2
K0423166,2.306647,0,1.532536,18.14815,0,1
K0423183,2.128903,0,13.76253,14.96296,0,1
K0423187,1.0496,0,6.936388,48.48148,0,2
K0423256,0.308454,0,17.74206,12.44444,0,1
K0423268,0.036416,0,2.209166,9.444444,0,1
K0423581,1.010728,0,25.1288,38.7037,0,2
K0423710,0.868238,0.139,5.986957,16.55556,0,0
K0423724,4.584722,0,4.355448,7.222222,0,0
K0423981,0.553082,0,0.282536,13.74074,0,2
K0424031,0.616292,0.868316,0.521958,4.538462,0,0
K0424038,4.640149,0,1.225008,6.592593,0,2
K0424236,2.839535,0,4.197757,1.142857,0,1
K0424775,5.982522,0,8.195852,2.294118,0,0
K0424859,7.248101,0.036974,27.53295,2.470588,0,1
K0422637,1.653923,0.12544,8.574425,18.74074,0,0
K0422666,0.560143,0.662024,41.61975,2.818182,0,1
K0422750,23.61477,1.902052,7.424279,5.333333,0,0
K0424869,0.866166,0,15.39823,5.625,0,2
K0424882,0.041802,0,14.07884,8.555556,0,1
K0424896,0.371409,0,9.344572,5.444444,0,0
K0424899,2.075114,0,14.53051,19.40741,0,2
K0424927,4.603104,0,1.829032,21,0,0
K0424933,1.278404,0,10.46355,5.346154,0,0
K0424961,6.088066,0,1.484696,15.88889,0,2
K0425012,0.018049,0.230482,6.002094,3.15,0.055547,0
K0425035,0.986562,0,1.625859,11.81481,0,2
K0425039,0.886051,0,4.125944,32.85185,0,2
K0425043,0.023564,0,14.4677,1.083333,0,1
K0425060,0.292878,0.023703,9.126267,11.33333,0.001378,1
K0425170,3.852998,0,1.16259,12.18519,0,0
K0425186,4.848568,0.000578,9.174612,14.18519,0,0
K0425226,8.22258,0.599229,4.445776,13.59259,0,1
K0425285,3.470313,1.484109,13.4013,9.518519,0,1
K0425296,0.385785,0.00031,0.335828,8.777778,0,2
K0425303,2.245983,0.029765,2.757612,3.708333,0.173456,1
K0425348,0.004318,0,0.197353,6.925926,0,0
K0425360,9.134261,0,13.29294,2.884615,0,3
K0425419,1.566283,0.002491,1.914579,13.55556,0,2
K0425430,0.044133,0,6.136444,55.40741,0,2
K0425548,1.450674,0,19.80578,6.592593,0,0
K0425559,2.072313,0,33.40584,5.884615,0,1
K0425586,6.396719,0.010234,23.86645,6.884615,0,1
K0425592,1.507676,0,3.223716,20.18519,0,0
K0425623,4.079257,0.078844,4.170468,8.538462,0.064431,0
K0425627,6.795866,3.595221,1.084025,7.333333,0,0
K0425635,8.137567,0,20.51709,17.22222,0,1
K0425709,0.092336,0,7.171544,8.96,0,0
K0425724,0.005072,0,2.363687,9.851852,0,2
K0425734,8.26,0.539545,18.69265,1.333333,0,1
K0425738,2.350321,0,1.302399,4.75,0,1
K0425935,0.010185,0,52.55337,14.48148,0,1
K0425947,1.298254,0,1.024512,4.148148,0,1
K0425958,0.376292,10.85679,18.22577,7.769231,0.068384,0
K0426016,1.231504,0.001951,11.8513,6,0,0
K0426148,0.604744,0.001657,6.764988,8.555556,0,2
K0426185,3.30618,0,18.94037,3.884615,0,1
K0426188,0.198854,0,1.184076,14.55556,0,1
K0426234,1.052481,0.267304,0.392773,29.7037,0,1
K0426251,0.528884,0,32.37604,18.55556,0,2
K0426254,0.103698,0.169535,5.474149,2.095238,0.167289,0
K0426536,61.05244,0,2.384109,10.59259,0,2
K0426564,0.019629,0.006576,1.323609,1,0,3
K0426615,1.237686,0,0.044645,14.96296,0.031693,3
K0426918,0.09361,0,0.0276,43,0,2
K0426930,0.038474,0.011805,1.240839,15.48148,0,0
K0426947,0.013892,0.03062,10.84724,22.2963,0,2
K0427126,0.641128,0.241511,0.484603,12.14815,0,1
K0427204,0.340657,0,0.049892,14.7037,0,3
K0427235,5.144753,0,9.729346,1.888889,0,0
K0427343,2.353251,0.115129,0.125026,4.615385,0,0
K0427375,2.230425,1.427655,29.19838,2.636364,0,1
K0427397,0.103598,0.014928,18.42125,7.481481,0,1
K0427434,1.361001,0,0.562011,57.81481,0,2
K0427474,0.195018,1.46546,2.63313,1.222222,0.023973,2
K0427483,0.094636,1.802829,7.471213,9.346154,0.074044,0
K0427635,0.000324,0,4.384961,3.76,0.607183,1
K0427832,0.320432,0.195787,26.50911,3.592593,0,0
K0427946,0.347578,0,0.560448,6.888889,0,3
K0427967,2.417747,0,3.183512,9.37037,0,0
K0428153,5.120289,0,6.133114,10.74074,0,0
K0428312,3.600952,0.000178,0.306014,13.66667,0,2
K0428327,7.897141,0,8.315089,6.259259,0,1
K0428333,0.030387,0.269611,16.93093,1.555556,0,1
K0428396,8.373184,0,4.991436,13.96154,0,0
K0428400,7.836625,6.058497,9.498531,34.51852,0,2
K0428424,3.712212,1.887414,0.81568,16.55556,0,0
K0428434,2.257281,0,1.159485,16.11111,0,0
K0428448,1.249314,0,0.237313,10.14815,0,0
K0428542,3.238722,2.43286,3.561276,5.961538,0,1
K0428606,3.116378,0,32.50453,4.653846,0,1
K0428665,1.844945,0,2.223074,5.185185,0.083336,0
K0428701,1.354832,0.148426,1.042965,8.925926,0,0
K0428772,0.35256,0,0.130292,9.111111,0,0
K0428781,0.352784,0,11.84158,38.62963,0,2
K0428838,0.605772,0,0,10.33333,0,0
K0428854,1.838893,0.048501,0.130813,21.44444,0,2
K0428914,4.434137,0,14.54702,9.62963,0,0
K0428930,0.001087,0,0.135841,21.51852,0,2
K0429201,0.741026,0.318713,0.543468,0,0.476491,0
K0429206,0.135283,0,21.36512,8.947368,0.075168,1
K0429368,1.376447,0,2.366426,6,0,0
K0429434,1.072126,0,4.814831,3.56,0,0
K0429551,0.206612,1.184507,11.11543,2.571429,0,0
K0429624,0.127299,0.000167,0.401081,28.85185,0,2
K0429647,0.41149,0,18.58845,7.148148,0,1
K0429658,4.949218,0.214169,6.944404,28.48148,0,0
K0429694,1.987883,0,0.830788,11,0,1
K0429790,5.222723,0.124525,18.03304,2.095238,0,1
K0429806,4.82763,0.017041,0.34116,2.652174,0,1
K0429818,0.432989,0.926779,5.571198,10.77778,0,1
K0429880,0.17031,0.958769,14.57166,7.074074,0.004962,0
K0430024,0.826724,0,6.502991,1.85,0.240589,1
K0430034,0.927654,0,0.043943,18.59259,0.368855,1
K0430149,1.991008,0,3.138481,2.2,0,0
K0430166,0.856038,0,1.688224,15.14815,0,2
K0430204,37.343,0.019074,0.333899,20.62963,0,2
K0430295,0.522605,0,0.605879,6.703704,0,0
K0430434,1.832832,0.369585,6.727121,3.6,0,0
K0430512,5.61924,0.388304,4.508674,6.62963,0,3
K0430589,0.745178,0.481994,8.893853,10.92593,0,1
K0430667,4.180205,0,0.527502,24.96296,0,0
K0430710,7.115465,0,0.142407,4.913043,0,0
K0430714,0.026143,0.005864,11.48155,19.74074,0.309795,2
K0430732,7.894817,0.024326,0.030647,2.833333,0,0
K0430782,0.566199,0.120546,1.559413,2.9,0,3
K0430843,3.461381,0,11.7773,2.388889,0,1
K0430880,0.056304,14.54923,26.63908,3.727273,0,0
K0430900,0.868576,0,0.77776,11.18519,0,0
K0430910,16.022,0.015849,2.114581,37.7037,0,2
K0430915,0.221609,0,0.059905,22.03704,0,2
K0430951,2.538617,5.945706,3.652008,2.391304,0,0
K0430954,4.186457,0,17.02797,5.740741,0,1
K0430988,8.541709,0,14.52667,20.03704,0,0
K0431018,0.042841,0,0.194666,63.96296,0,2
K0431123,3.56979,0,28.59514,1.8,0,1
K0431154,5.35043,0.508174,18.74732,4.884615,0,1
K0431177,3.142212,0,3.693335,8.037037,0.12693,0
K0431191,1.332512,0.079936,2.136244,13.62963,0,0
K0431339,0.009654,0,0.085434,13.96296,0,0
K0431357,1.051036,0,27.78281,17.14815,0,1
K0431408,1.190891,0.779621,6.704872,8.296296,0.087171,0
K0431462,0.059287,0,1.908752,12.2963,0,1
K0431477,1.497456,0,2.078327,4,0,0
K0431526,4.126582,0,0.16737,14.92593,0,1
K0431535,1.403974,0,0.987278,32.03704,0,2
K0431545,0.087697,0,3.017642,26.96296,0,0
K0431563,4.04511,0,0.475977,12.92593,0,2
K0431586,4.542327,0.063033,10.87229,20.14815,0.663061,2
K0431688,6.719217,0.10306,0.181282,14.7037,0,0
K0431773,0.930316,0,33.70405,6.888889,0,1
K0431831,0.011883,0.000224,2.519575,13.85185,0.132103,0
K0431870,1.408935,0,2.841812,8.962963,0,3
K0431925,0.494988,0,0.902579,9.62963,0.041742,1
K0431952,0.787972,2.34977,7.620733,13.77778,0,2
K0432035,1.899709,0,8.477661,16.62963,0,0
K0432075,0.989422,0.512985,0.034732,2.2,0.488719,2
K0432107,0.43478,3.002647,7.243875,14.14815,0,2
K0432163,0.991345,0.058466,0.955762,16.07407,0,0
K0432164,0.156892,0,3.070335,15.96296,0,2
K0432177,9.98715,2.839003,7.45556,27.07407,0,3
K0432291,0.040936,0,5.793191,18.03704,3.440073,0
K0432298,11.49053,0,9.877697,7.407407,0,1
K0432352,0.011694,0,0.549214,14.85185,0,0
K0432368,2.263601,0,0.063955,16.22222,0,0
K0432375,0.864708,0,3.370538,6.481481,0,1
K0432389,2.249913,0.467108,1.477461,4.52,0,0
K0432483,0.01998,0,11.23347,0,0,0
K0432537,0.861714,0,13.94477,6.538462,0,0
K0432542,2.435577,0,0.855828,9.481481,0,1
K0432554,3.053896,0.394108,6.695047,6.296296,0,0
I0077691,1.089933,0,30.53877,34.18519,0,2
I0078385,0.045207,0,0.287941,11.16667,0,2
I0078394,0.048979,0.000631,4.263616,8.518519,0.015834,2
I0078874,0.624766,0,9.082442,17.48148,0,2
I0078875,0.181569,0,2.203265,17.11111,0,2
I0079116,0.031834,0.003559,0.17712,9.703704,0,0
I0079135,0.051089,0.001683,0.059918,5.074074,0,1
I0079265,0.028152,0,0.035394,19,0,2
I0079282,0.007271,0,3.547611,5.730769,0,0
I0079452,0.061071,0.622552,5.371201,10.51852,0,2
I0079471,0.004588,0,0.266788,35.2963,0,2
I0079477,0.216733,0.248795,2.888962,3.041667,0.089477,0
I0079531,0.00027,0,1.259771,1,0,1
I0079754,0.010723,0.066084,0.730995,40.2963,0,2
I0079916,0.195495,0,2.394877,21.37037,0,2
I0080136,1.758441,0,15.64516,10.81481,0,2
I0080286,1.98142,0,3.944667,24.74074,0,0
I0080331,2.997777,0,9.606479,5.307692,0.197144,0
I0080332,0.05256,0,0.601129,12.22222,0,2
I0080435,20.53224,0.012328,0.843575,7.444444,0,0
I0080611,0.070956,0,3.143864,47.33333,0,2
I0081560,0.36277,0,2.948538,14.37037,0,0
I0081722,0.702969,0,1.362732,61.18519,0,3
I0083178,0.082784,2.381901,12.83752,5.423077,0,1
I0083186,0.251364,0,3.504297,19.03704,0,0
I0083228,0.962074,0,0.108924,12.85185,0,2
I0083361,0.059383,0,0.271535,43.74074,0,2
I0084680,1.347438,0,4.897722,26,0,2
I0084743,0.05701,0,1.515907,6.814815,0,1
I0085386,0.24213,0.967577,0.375607,12.85185,0.856972,0
I0085644,0.894368,0.456532,0.510425,10.2963,0.354366,2
I0085677,9.865008,0,38.80053,6.666667,0,2
I0085733,0.383111,0,18.87646,14.92593,0,2
I0086267,0.112271,0.045146,5.905048,1.6,0.98795,1
I0088714,0.702081,0,14.28744,4.2,0,1
I0091218,0.708967,0.054822,0.724963,13.40741,0,0
I0092070,6.899296,0,19.38299,13.37037,0.002051,2
I0092612,0.656882,1.353599,27.18363,16.22222,0,0
I0093290,13.38788,0.158559,9.355706,4.84,0,2
I0096811,0.535384,0.230268,5.979058,4.148148,0,0
I0096860,1.020081,0.001917,1.127668,27,0,0
I0099465,0.18292,1.069062,0.734509,27.29167,0,2
I0099654,0.0213,1.113764,0.875846,61.96296,0,2
I0104721,4.029055,0.009418,20.71266,20.62963,0,2
I0106534,1.358472,0,0.425662,3.086957,0,0
I0107168,9.163612,0,5.152813,22.96296,0,2
I0108616,0.966811,0.22411,0.187587,4.653846,0,0
I0108747,0.816732,0.922138,10.89406,18.92593,0,2
I0108924,1.655929,0.0583,0.1072,84.2963,0,0
I0109275,0.233014,1.84633,7.111316,2.64,0,1
I0109511,1.197052,0,13.9777,25.51852,0,2
I0109993,1.307312,0,4.441062,39.11111,0,0
I0110108,4.618363,0,13.00077,16.25926,0.221004,2
I0110780,2.516372,0,0.08426,53.55556,0,2
I0112151,0.198792,0,0.06588,13.77778,0,0
I0113676,11.34716,1.593241,42.53227,6.814815,4.053755,0
I0114222,12.48869,0.1934,0.60778,18.55556,0,2
I0114682,3.998585,2.059262,1.679829,6.208333,0,1
I0115601,1.502569,1.863783,5.149633,5.36,0,0
I0116882,0.974137,0.339967,2.392565,100.2222,0,2
I0119031,3.681222,0,3.230028,47.37037,0,3
I0119042,0.606139,0,0.81555,41.96296,0,2
I0119418,0.008885,0,0.137204,8.481481,0,2
I0119538,0.550829,0,1.478055,19.2963,0,2
I0119904,0.108282,0.347735,5.109693,12.92593,0,1
I0120082,0.115451,0.012014,0.464852,16.03704,0,2
I0120281,0.592634,0,2.375868,7.846154,0,0
I0120683,0.004733,0,0.00363,21.22222,0,1
I0121748,0.507268,0,4.538752,10.07407,0,0
I0122580,2.194051,0,6.098551,26.59259,0.007608,1
I0123008,8.842592,0,9.993053,14.92593,0,0
I0123118,0.000941,0,20.39314,7.074074,0,1
I0123736,0.049752,0,0.67261,21.77778,0,2
I0124516,0.435653,0,6.708338,12.85185,0.062286,2
I0125369,0.262853,0,3.848041,11.85185,0,0
I0125507,0.005207,0,2.933334,1.25,0,0
I0125886,6.28337,0,1.812619,10.37037,0,3
I0126493,0.754304,0,8.798667,23.77778,0,1
I0126514,1.062625,0.676017,1.561101,3.625,0,0
I0127255,2.440109,0,13.85359,23.11111,0,2
I0127492,0.047239,0,2.368894,36.74074,0,2
I0127754,0.918338,0.199871,1.072719,17.77778,0,0
I0129351,0.034798,0,0.216978,26.62963,0,1
I0129878,1.887189,1.631776,6.151667,1.592593,0,1
I0130426,0.116726,0,0.873037,7.111111,0,0
I0130945,9.508471,0.085752,1.999223,12.37037,0,0
I0131029,0.326717,0,0.174033,65.7037,0,2
I0131480,0.239538,0.164544,0.070779,8,0,0
I0132404,2.41175,0,8.598565,8.148148,17.29824,0
I0132747,0.049523,0,0.139205,17.55556,0.187059,2
I0133554,0.328409,0,0.080004,10.11111,0,0
I0133846,1.71285,0,8.551989,31.51852,0,2
I0133853,0.380087,0,8.191206,1,0,0
I0134356,1.081744,0,8.846948,6.92,0.908505,0
I0134367,0.004673,0.015886,2.710491,31.88889,0,2
I0134893,6.559521,0,7.939743,20.77778,0,0
I0135694,1.69118,0,10.98873,13.44444,0,0
I0136122,0.04223,0,0.083972,45,0,2
I0136607,0.307947,0.016119,0.929283,3.12,0,0
I0136652,26.77935,0,0.274052,3.592593,0,1
I0136675,0.036662,0,0.113863,2.235294,0.123261,0
I0137100,0.002457,0,6.287684,28.22222,0,2
I0137326,0.582144,0,1.396128,19.40741,0,1
I0137456,0.007769,0,10.98687,6.62963,0,3
I0137730,2.767911,0.256551,13.63743,8.333333,14.57399,0
I0138080,0.000584,0,8.290784,32.07407,0,0
I0138213,0.251491,0,0.425455,13.14815,0,1
K0324733,0.494256,0,0.550352,8.074074,0.164783,0
K0324861,3.347832,0.021749,38.61007,11.11111,0,0
K0324885,6.821536,0,0,1.5,0,3
K0325035,1.746342,0,3.949863,20.66667,0,2
K0325418,1.413605,0,10.63432,5,0,1
K0325428,0.203849,0.215856,12.16986,10.51852,0,1
K0325817,4.952908,0,0.504893,8.538462,0,1
K0325862,2.185207,0,3.750698,14.59259,0,2
K0325917,0.268912,0.295946,41.3506,3.4,0,3
K0326142,0.134104,0,11.72227,6.185185,0.123216,0
K0326263,2.2312,0,8.037152,4.380952,0,3
K0326288,1.5697,0,17.33523,6.259259,0,0
K0326411,0.032906,0,11.05349,11.40741,0,0
K0326521,0.073214,0,0.166753,13.66667,0,0
K0326548,0.086387,0,16.00258,5.555556,0,0
K0326566,0.060893,0.048141,1.469,24.03704,1.806854,2
K0326640,2.463257,0,46.23366,6.592593,0,1
K0326659,20.27543,0.001017,12.79483,4.115385,0,1
K0326767,0.845801,0.272625,0.29268,6.083333,0.006685,1
K0326844,0.043323,0,1.1113,40.18519,0,2
K0326912,4.799911,0,1.037175,10.2963,0,0
K0327200,5.415178,0,0.617241,40,0,2
K0327220,9.792868,0.014545,15.0779,40.11111,0,2
K0327521,1.875105,0,6.417962,28.40741,0,2
K0328147,0.494875,0,5.447071,6.12,0,0
K0328368,8.742721,0,0.127684,79.81481,0,2
K0328494,1.320297,0,23.04492,2.384615,0,1
K0328496,0.013541,0,0.105305,13.44444,0.090953,1
K0328547,0.132318,0,0.333502,1.333333,0,0
K0328739,0.240779,0,3.370827,6.592593,0,0
K0328851,5.885953,1.106838,24.83244,4.269231,0,0
K0328982,1.852549,0,0.044571,8.851852,0,1
K0329104,0.033087,0,0.651726,8.62963,0,3
K0329213,0.565318,0,17.47157,9.185185,0,2
K0329266,0.165017,0,1.399337,33.07407,0,0
K0329367,0.000969,0,9.731732,25.37037,0,2
K0329474,0.626713,0,1.953631,23.44444,0,2
K0329536,1.014136,26.4579,22.55642,3.04,0,0
K0329730,2.278567,0.013443,15.14042,3.481481,0,1
K0329954,0.379409,0.062201,7.526642,28.11111,0,2
K0330363,4.362016,0,3.865327,7.851852,0.887051,1
K0330425,1.480485,0.419619,9.563601,5.375,0.876804,2
K0330490,0.397191,0,15.53048,13.66667,0,0
K0330569,1.724489,0.627345,2.542533,12.7037,0,2
K0330617,0.007065,0,0.048614,25.03704,0,1
K0330839,16.85302,0,21.2588,10.48148,0,3
K0330883,0.3766,0,7.279925,4.481481,0,0
K0330940,25.77975,0,8.836477,6.222222,0,0
K0330978,0.634954,0.485176,14.46193,11.42308,0,0
K0331046,0.430974,0,39.15305,9.074074,0,1
K0331240,0.057875,0,3.101362,11.77778,0,0
K0331242,6.60906,0,0.067279,18.96296,0,1
K0331682,0.002068,0.160791,4.508653,3.333333,0,2
K0331833,0.49953,0,39.31076,14.25926,0,1
K0331834,0.979301,0,6.959927,17.22222,0,1
K0331933,5.124897,0,1.072629,20.07407,0,2
K0332167,0.115591,0,8.292322,5.615385,0,2
K0332202,0.104951,0,1.390342,6.592593,0,1
K0332243,2.487573,0.172162,16.61817,56.88889,0,3
K0332329,0.030918,0,1.613715,9.115385,0.265198,2
K0332573,0.474726,0,18.31789,12.25926,0,0
K0332595,0.022383,0,0.037728,2.294118,0,1
K0333065,0.340927,0,5.613313,42.25926,2.531637,2
K0333123,2.12954,0.466651,5.370677,7.851852,0,0
K0333220,15.135,0,0.861937,20.85185,0,1
K0333275,5.430904,0,1.313154,19.22222,0,0
K0333479,1.057109,0,16.57531,4.407407,0,1
K0333748,0.521229,0,0.444145,19.66667,0,2
K0333758,0.005802,0.070781,3.818014,7.925926,0,0
K0334102,0.016681,0,1.990044,4.703704,0,0
K0334341,18.62586,0,9.442044,4.37037,0,1
K0335589,0.013503,0.000971,3.27875,12.07407,0,1
K0335676,0.125923,0,1.78532,7.384615,0,0
K0335851,4.937949,0,1.643116,71.77778,0.027318,2
K0335975,5.03894,0,10.01103,2.2,0,0
K0336050,1.301093,0,15.91229,8.962963,0,1
K0336138,0.01882,0.037822,0.447224,28.33333,0,3
K0336165,0.257082,0.326984,6.922328,4.16,0,0
K0336349,0.211788,0.354493,9.19719,3.125,0.029181,1
K0336458,0.352374,0,0.147694,30.22222,0,2
K0336518,9.316079,0.031249,1.087654,56.59259,0,2
K0336520,2.730955,0,7.062159,14.14815,0.050921,0
K0336661,0.000402,0.282974,0.161419,4.727273,0,3
K0336785,11.15498,0,0.376623,22.74074,0,2
K0336929,12.6448,0,6.786982,5.615385,0,1
K0336957,0.246753,0,8.781817,12.81481,0,2
K0337015,2.404693,0.108677,26.95672,15.44444,0,3
K0337138,0.766007,0,18.32241,22.15385,0,1
K0337144,0.895081,2.3268,21.18023,2.904762,0.092582,0
K0337201,3.790634,2.796547,6.011048,19.03704,0,1
K0337352,2.427395,0,7.256178,2,1.094301,0
K0337396,0.775978,0,0.144437,23.44,0,0
K0337477,0.076864,0,17.48596,24.37037,0,1
K0337501,0.007802,0.005612,9.391813,7.259259,0.67332,1
K0337504,0.652833,0,1.224601,25.85185,0,0
K0337746,5.169136,0,0.885603,7.481481,0,2
K0337758,3.100711,0,10.5446,12.07407,0,3
K0337827,0.33914,0.015658,0.706266,12.11111,0.000853,1
K0337858,1.96508,0,7.054886,16.55556,0,0
K0337961,0.40323,0,15.18137,37.55556,0.182735,2
K0337985,1.966469,0.264003,11.50429,7.111111,0,0
K0338132,4.236328,0,12.65276,20,0,2
K0338333,5.294614,0.597432,26.48866,17.44444,0,3
K0338490,1.652487,1.380833,6.659759,15.33333,1.818173,0
K0338520,1.447058,0,6.543188,10,0,1
K0338553,7.505614,1.908762,13.98234,6.592593,0,0
K0338653,0.051585,0,0.447668,1,0,1
K0338706,0.265491,0,13.7525,11.55556,0,0
K0338717,0.245724,0,11.95883,11.53846,0,0
K0338805,2.631891,0,1.23307,10.66667,0,0
K0338899,6.152627,0.142069,6.194207,0,0,2
K0338986,0.031311,0.221599,19.24585,2.916667,0,1
K0338987,2.326999,0.007785,6.128865,8.04,0,0
K0339133,0.103266,0,1.324729,22.81481,0,0
K0339285,0.560013,0,0.087539,24.66667,0,3
K0339335,0.023659,0.007909,3.522806,1,0,0
K0339455,3.212551,0,16.73202,14.40741,0,2
K0125407,0.022408,0.003348,0.037307,30,0,2
K0125675,1.253998,0,3.83411,9.888889,0,0
K0125803,8.691428,0.010184,23.40921,13.22222,1.196605,0
K0125926,1.612794,0,2.273353,17.25926,0,0
K0126070,1.806134,0,15.85989,10.22222,0,1
K0126096,1.774733,0,43.95103,6.37037,0,1
K0126101,1.099673,0,1.944049,5.518519,0,0
K0126233,0.369268,0,13.63342,3.888889,0,2
K0126762,0.053291,0,12.15608,45.14815,0,0
K0126945,0.475092,0,4.172495,6.555556,0,0
K0126989,0.003003,0.353929,33.08684,23.18519,0,3
K0127021,2.202849,4.129092,16.0601,13.48148,0.188226,0
K0127109,0.026752,0,18.24491,3.12,0,0
K0127260,0.172387,0,3.909365,4.304348,0,0
K0127897,3.185976,1.476555,17.05504,4.16,0,1
K0127905,1.790025,2.117922,13.3348,3.136364,0,1
K0128556,0.056338,0,16.75517,31,0,2
K0128567,0.004324,0.626872,6.710122,33.77778,0.251479,2
K0128712,6.707006,0.26413,3.498241,3.368421,0,1
K0128798,10.88399,0.047428,2.260612,13.37037,0,3
K0128998,0.48729,0.024152,5.726701,5.62963,0,2
K0129001,4.614423,0,3.925791,13.76923,0,0
K0129149,0.271986,0,6.424765,15.19231,0.071241,0
K0129469,0.510559,0,15.59267,14.03846,0,0
K0129561,1.713156,0,10.06345,4.84,0,1
K0129604,0.605152,2.309409,12.51417,17.62963,0,0
K0130069,0.421094,9.747652,19.88931,4.62963,0,0
K0130084,1.784563,0,29.01239,11.8,0,1
K0130192,0.272196,0,2.034056,1.692308,0,1
K0130257,1.610228,0.081699,14.65524,3.368421,0,1
K0130508,3.742445,2.61924,23.45134,4.62963,0,1
K0130672,0.002262,0,0.371462,53.37037,0,2
K0130707,0.011649,0,14.23455,10.18519,0,1
K0131398,6.348638,10.19025,1.738663,16.03704,0,0
K0131550,0.365953,0,20.41831,31.22222,0,1
K0131581,2.695327,0,0.111477,7.592593,0,0
K0131780,0.400214,0.167502,21.46828,21.25926,0,0
K0131849,0.048478,0,15.42076,11.44444,0,0
K0132204,9.75732,0,4.750462,4.777778,0,1
K0132405,0.156005,0.10725,1.189435,7.592593,0,2
K0132707,0.272909,0,4.714666,10.81481,0,0
